stay_id,check_in,check_out,room_number,special_care,pet_id,staff_id
2be16f59-8917-4b95-b566-a020320792fe,1/17/2005,12/3/2004,IB7558,,150074cf-7527-4ce7-980b-a3caf316f06c,2d93dcee-7b81-4aa2-94f0-c1ca4772c4f8
f8532164-834c-4d0f-9a5e-219714e1efd8,1/5/2007,6/18/2003,LH5850,Needs frequent short walks,cdefc6af-a8db-4ec9-a427-0a3633bdf986,d31e1b88-beeb-42eb-abdb-08c4316c61b6
1a695f92-63a7-4cb0-b62b-6dec1d69a088,12/25/2002,10/24/2009,AI5614,Special care for dental health,f842103b-86a6-4351-a136-a9c30c0afa13,5718e850-a7b4-4973-8bc7-9024e8de7f1c
5767a31d-a557-464f-ad6d-bc85ba02116f,4/18/2015,11/11/2023,QR9185,Avoid stress or sudden movements,2d967b16-4415-47c2-8bd1-4dd6c6353df8,cac42993-c181-43e9-a21e-faa65a3ce402
f2136c0d-ef4c-43d1-b38b-9a83c1ac23dd,9/12/2007,4/9/2023,QR7450,,2cee435f-86b6-46da-be8a-c36259d08424,4f21b0a5-d33b-4de6-9ced-d8866f7c8539
faed1e03-3817-488e-8ef1-e52794f09265,1/25/2021,11/7/2005,IB6826,Must be kept indoors,e1d45bb2-7558-4174-89f2-221a3e7fdccd,13045b39-8260-4d94-af01-87616eb0ab79
68b368f9-c26b-4cbb-aad1-2072bf56de0a,11/5/2006,7/11/2019,AA6867,Regular hydration,526cae3c-fa6e-478d-a439-d9298f9e38d2,5c77e60f-5497-438b-aee3-b20c46a31a64
4c999551-2e08-46d4-a92e-85369062ae63,4/9/2020,12/20/2008,AA1753,Requires special bathing products,0482cede-0349-4474-be2b-7ffe4b8313a3,81caaf0a-2f77-43df-bee1-25f5d1547615
c25e13da-28cf-4d8f-849e-bba87c3775c6,2/18/2001,7/11/2013,BA1624,Special care for post-surgery recovery,84163ddd-e60b-41e5-99bc-66dd509fc630,e4a7c82c-8e42-4c1e-b1ea-6ce6fbb43d68
7a7855b2-088e-4ecb-a5ba-4958cff39ed2,7/13/2004,2/17/2021,LH2509,Needs a special diet,6e4d32ce-b93e-45a3-a274-630e0dfbc61a,f21964c5-db3e-4b57-81fe-b6b0bcba8f80
36a28f9d-ee6d-4279-9c7b-ba3bd4814edf,6/3/2012,1/22/2018,QR8144,Needs rest and quiet environment,8189d2d0-82e4-4e4d-9188-bef20b418d58,762e8ac4-f21a-4cbf-a141-0f107166bb8a
c758ab6a-36f0-445e-8dc4-3d5154db5ad0,1/15/2017,10/26/2014,WN1265,Requires specific flea treatment,98b80704-616e-434a-8f4e-391c54777521,b59dd49f-466b-4c15-ae05-0db8ab810263
7b69aaab-c37d-4149-83df-94b2075fa70b,4/25/2001,12/6/2005,TG6876,,09cf2458-e432-4b1c-aee4-4df29c336069,464699eb-0703-45d4-a294-b2c21e3de0e4
8da5ea0e-b552-458c-8df3-fcd9e700d720,4/21/2014,11/19/2006,SK5816,Requires daily medication,e210c4ef-870b-4356-875d-5f5b42834704,6957b22d-260a-44b5-874d-a5d4d63f27e1
8c6ddd0e-a247-4875-81d1-a3fcd1fdadff,12/26/2010,11/13/2007,WN4957,,fb722a1f-1da9-4095-970b-7a83962507d5,1a8f0baa-4439-4a42-9fe4-f655b0c68c8b
c916cd8c-2706-4957-976f-95794ab7d2ca,1/23/2006,3/8/2025,BA1708,Must be kept warm,da31ac55-0fcb-4dc2-8e69-364e3aab7e0f,71d9f58d-33f7-49f3-8a79-ac7b1bf10909
849cb957-dd60-4970-9a84-e7ac7203212f,9/16/2015,11/15/2012,AI2803,Must be kept warm,9c861093-52a1-42c6-a02b-4ec440c5f13a,23ee3c69-ea03-450b-8523-16abc931ebc0
b05523f1-abfb-4b89-b782-3c5c72f7ab0a,7/5/2010,4/10/2002,AA3895,Regular eye drops,0dde5ff6-bae3-4343-9999-0793becf076a,8208f0f1-fb11-404f-81fb-e0fe2fc481e0
e7d92a4b-0990-4f1d-bdf0-ab39f1a847e8,9/8/2020,12/17/2016,UA5308,Must be kept on leash at all times,4d66f774-fcdb-4c84-b9b5-2c37461fbce2,2d93dcee-7b81-4aa2-94f0-c1ca4772c4f8
851b6a00-f219-4c61-bcf8-0fdeac0d700b,3/16/2016,1/18/2006,LA7557,Requires daily medication,da31ac55-0fcb-4dc2-8e69-364e3aab7e0f,72deb1e3-6649-4abe-9f87-2ba435e88b12
966921d4-5cca-4ec1-b48f-d32c9b8b4d13,6/10/2000,10/5/2005,LA7165,Must be groomed gently,9df9a67b-8bc6-4dde-85e7-af9b5b73b755,77f8434e-5ce3-4408-b567-f8574252c188
3c5cf2ec-654e-49a5-aa1f-412619d05885,6/28/2001,4/14/2000,UA6785,Must be kept indoors,a9b9319f-4483-4c73-b42c-67266444c6e1,c9640fd1-3aec-4cfc-b534-85beaaba08cb
6ec16ebe-cecc-4e85-adec-f93f6b400fcb,5/19/2017,8/10/2021,UA2285,Requires special bedding,f2a5e3b8-e3e4-4b7e-ac36-eb57a6ae8f6d,ab5db6a6-a808-4948-9d58-9768db0fc32f
7ec07d8a-1e58-46ee-a021-351280c202f2,2/14/2024,3/30/2023,KE4081,Must be kept warm,1570fb23-fc76-420f-bf9d-2b9ff9c9a21d,6ac97a4a-3cb7-426f-9f16-ea700a4749d7
0468ff65-ff9e-487a-a7e3-f9cd971b5bbe,12/28/2003,3/30/2019,SQ8680,Requires special bedding,f6773a39-6935-4285-9b07-21cecdcd8868,2ca717d2-57a7-476d-a893-97b64971cd27
5ca3aebb-870d-45a6-9873-aea139986fc3,2/8/2008,7/29/2013,SK9521,Requires daily medication,fb3bb8fd-e409-4581-aeba-7ae0eb100b00,077a90f8-ebb6-492c-9c71-0930e8856a36
38267032-0f42-4aaa-952a-1315508fe1b2,8/14/2009,6/17/2008,NZ4073,Avoid stress or sudden movements,c1219163-751a-4be0-a1f6-4ed9cdada29c,dd38f3c5-c57d-4b6e-88e7-627db081ffa9
0d5f0ae5-b551-4cb9-a395-b8c43af3195c,3/29/2010,8/20/2009,EK8895,Requires special bathing products,1c84f6cd-4028-4ff6-b458-115fe66cf7e1,72deb1e3-6649-4abe-9f87-2ba435e88b12
fdd74412-3d81-42af-9292-aa28028fd40d,12/8/2013,7/4/2015,BA5126,Must be groomed gently,fb02f08d-d13b-45ca-9b7a-11c902b84efb,584795f4-f313-47e2-b4b1-44ce3ed36153
2e25ae2d-a402-41c1-8e3f-037ab79d22e7,5/8/2013,7/23/2022,KE2208,Requires daily medication,5c28493f-b0e7-45bd-82ce-efccf69e8158,6f08563a-f27f-4ce3-af0c-982f1f18d4f9
5319528f-965e-42f6-a884-673d7fa72dbb,1/1/2005,4/18/2022,UA1914,Requires specific flea treatment,4f1ca377-9235-42f6-816c-584b8a6f3e00,bacb6ea8-4cc2-470b-a0df-7ba914009094
d058b17a-fba5-4789-9656-ec454f017447,5/21/2023,4/13/2010,NH1126,Regular hydration,428b403a-d9a3-403f-84f7-27c5a478a6c0,58c495c4-74f4-4b79-979a-0415e9c6e6d1
a39a0290-15a9-4c78-8d56-aca5448e8a22,12/2/2007,2/5/2009,TG7029,,267f44aa-975a-455d-a7ee-dc1e49b6393f,eb6f2b61-b3f7-427e-bb7e-a932ad0355ac
eb7be990-b8ac-4daf-81d3-4276e951e0f0,5/31/2002,3/19/2025,CX1465,Needs extra attention due to age,e2e45755-5d2a-4125-97df-d2bd57462ced,8cda449c-acc1-47a6-9fa0-661db32b0ee8
7e634da1-ecb9-4232-a1af-afbcb9c4478e,12/17/2001,10/16/2013,SA9580,Must be groomed gently,a6bd2088-8ceb-4896-a909-1515ca3cd1d8,ca3ef9ee-70e3-4531-ab54-57ee5febade5
6b4acf0e-5fd0-4238-b032-29610779a3b4,6/22/2016,12/20/2000,AZ2524,Must be checked for skin irritations,ad87a358-e4d1-41b0-bd5b-589417af7dca,6f08563a-f27f-4ce3-af0c-982f1f18d4f9
8fa9dcc6-908f-46f9-9f52-34ab2333ecdd,3/18/2024,6/19/2022,LH4177,Special care for dental health,cbcb30ca-398d-44ef-be68-a93c03bf2dc4,0e87a3e7-2191-4089-92f8-3002cf1acd57
4346fb15-9b05-4b19-b660-3450f14f1b9b,6/29/2017,5/18/2009,SA5534,Regular hydration,4233e4a9-b200-4998-8d8e-1f9390ce35b0,01243cca-3841-4158-b375-4cf95720f081
72f23bb5-f805-4071-8231-55aaaaf7d703,8/27/2016,3/18/2017,LA8052,,ca1ab56f-afe6-4f92-bdd0-b9a6a13623d3,c644bf08-e946-472b-89da-29f6d6abac17
0eb53cc7-a0a3-460e-aa82-5d15bf42741b,2/15/2006,5/31/2012,KE3990,Needs a special diet,e15531e5-e450-46f5-9afd-0cdde51c03e5,57b602e5-c2c9-4358-b15d-651412f69401
da67a201-82e3-4b45-9ce3-cb126e001000,7/27/2015,11/5/2022,NZ4755,Needs frequent short walks,efdf1d10-b7fa-44f8-8b3c-838755cc2121,6d851902-c0e0-4612-afa8-002be4e5b27e
ab6073f6-415c-4cd3-8390-db43664b3c21,4/27/2015,7/3/2010,AI2923,,30bc7df3-4ad8-42b6-aee9-a0750c134b16,db4a71d5-0a93-4ba3-a105-ebb64a68f3e7
3f72da50-0e7b-4138-bccf-963838f0ea5e,9/1/2000,7/20/2004,UA5741,,049f8766-ad1b-4910-9891-be91c739fc78,5718e850-a7b4-4973-8bc7-9024e8de7f1c
57362b8c-c961-43a4-aad3-818dcca0b409,4/8/2015,11/8/2011,CX1254,Requires special bathing products,09f5120e-798c-4e49-b817-79f828cd4df0,b9af1687-9551-4e56-99d9-da4a3051a29a
5a5aa20d-fce4-4021-88fe-e8b9c5dcd68f,3/13/2018,10/2/2016,AF4803,Must be checked for skin irritations,1d9df0aa-de70-4fe1-b8e5-0c781e0f77cc,13045b39-8260-4d94-af01-87616eb0ab79
82167f51-4e88-4ca0-965f-f81357195644,3/12/2017,12/20/2006,DL4026,,a04cbcb6-e33e-4a51-b11b-411e1e7f6375,b59dd49f-466b-4c15-ae05-0db8ab810263
2b33e9c7-63ee-47af-87e1-1dbb3156684a,9/29/2024,10/12/2023,AM8243,Avoid exposure to bright light,e4b3a930-178a-4a0f-80ac-461b255dd1fa,1a21fac8-684b-4f13-b265-3c2234080641
d0148429-0949-448f-85a4-d01c1a0ccda6,3/10/2012,4/6/2005,AC2322,,12e89008-feb3-4e69-bcfe-07ba55dbbf2c,80fcff5f-14af-4221-9273-3279125ac847
588fd210-d92a-4e78-867f-19ec9b678682,5/12/2006,8/24/2017,AM2800,,aa24c5a3-864a-42f8-a333-53e51d3aa756,5c77e60f-5497-438b-aee3-b20c46a31a64
eae8c2de-a51a-4f7f-8a33-6c3fba531336,12/9/2012,10/29/2016,TG2803,Must be kept indoors,6da51d96-5970-40e0-b256-1d1757be4a05,60809305-1e07-42bd-9013-30093d6c919c
9d1ac6e3-a657-4dac-8c9b-945acd27cbda,6/14/2011,9/17/2004,LH2534,,56171010-8d80-4c0c-9ba2-617dca754698,e5532741-5577-422e-9105-28d7929467f5
128b2552-097b-4e68-80cd-fb77fb45d18a,1/1/2017,1/30/2014,TG3677,,5497b1fb-2fbf-40e0-8f29-7f385a9c9366,efae3282-968d-4f23-980d-677010c1fb51
d9e0c01f-5825-44f6-aa28-9b196db1008d,5/25/2012,2/12/2019,NZ3376,Requires medication for anxiety,2f9d43d0-cf82-4121-9030-f53fa87ca46f,c61acd9c-bad9-4353-8957-429c6b2e702e
1afb5de5-3a64-4acc-a231-3f5f9a7a8117,3/2/2025,4/28/2021,BA8817,Requires special bathing products,26474303-b3e5-4429-b533-6e9b75cb0017,33c4428c-6710-43f6-b9d5-05745b2e97e0
da55f059-35ab-4e2f-bceb-1c25f8a8e884,5/21/2004,4/8/2021,AM5814,Needs frequent short walks,fa9c6476-df8a-4e72-8606-a335d1b159ad,51e64ff7-28e8-47c5-84dc-813faea5b4f9
785e2e6b-3bc0-45c5-b669-8d872da6bc98,7/31/2018,6/3/2007,AA2814,Avoid high-energy activities,d01d5b31-7f79-4821-9509-6e9b1788029a,74a63dc4-b751-47a6-bd4a-b88d15949325
e55a8322-954e-4874-82d6-30e1640a02e3,6/29/2007,9/25/2004,SK1074,Requires gentle handling,096edec6-d5a9-49cf-a8f1-a43e5d6f0753,220e3838-5b19-4bf4-b019-1d3c4fe08fc8
59794d3a-1f2d-4de1-8a99-e420ef0b5774,2/6/2003,2/16/2001,AF1560,,b1ebf5ee-0ab9-4a90-a35c-d578b718cf1b,5c5025c2-8b1c-43c7-ab57-1b686817c021
99aa26a6-4382-458a-8d63-243bfe6fa819,4/8/2007,2/10/2014,CX1574,Requires special bathing products,db0bafe1-944f-438c-85ac-6430b78c7c14,eb6f2b61-b3f7-427e-bb7e-a932ad0355ac
336ee2a4-b2b0-48e2-a8cf-c51de3e74d48,4/11/2009,5/10/2020,NZ3326,Must be monitored for allergic reactions,faf9ea24-6d04-400d-bb1b-7db0458d8080,2ca717d2-57a7-476d-a893-97b64971cd27
335441b7-2868-44d4-993f-0c4677e7b2ee,4/19/2012,11/22/2002,AV7819,Requires medication for anxiety,b6b68282-7b86-493f-8901-31ccdbeb7fa1,3d0bbbf0-73bf-4e5e-8e66-fd267720a19f
7befa394-6e19-4cba-9baa-8cee9cbd582a,7/3/2001,9/17/2011,ET3337,Must be groomed gently,4f458f1e-ba8b-49a2-a502-08ba5defd30c,dd38f3c5-c57d-4b6e-88e7-627db081ffa9
749add30-cdea-4efc-9728-fdd8a4dd2b11,4/17/2019,1/9/2010,TG1711,Must be kept warm,b1a09f92-b04a-4818-96b2-0be947e1e017,bad92d22-dafc-4480-b866-716948d3011d
eb53667f-dc0d-43fc-8765-a1b029885344,6/26/2021,10/24/2020,LH3554,,ff14bce8-c14a-445f-aa25-5c26f9c4bfd5,72deb1e3-6649-4abe-9f87-2ba435e88b12
4ac7456d-07d0-4aeb-a3c1-04da7bbe26b5,9/3/2008,10/23/2008,AZ1940,Special care for post-surgery recovery,ede2a112-4dc8-44ab-ae5f-755491048120,1a8f0baa-4439-4a42-9fe4-f655b0c68c8b
ff70c519-a2ab-47eb-b223-a4f8d90c1d5b,3/25/2025,10/17/2016,LH1985,Special care for dental health,627d7686-39af-4fbc-9974-52395803caae,5cb4db40-4a0b-4504-878a-1813c2d56473
5c89e947-4bd2-4ed1-83e9-ef4cabeec5da,4/27/2015,1/7/2016,AF7505,Regular hydration,de438335-942a-4d4a-bd0e-036655da6021,584cfd66-d099-4592-9bb6-d7aa9abe6680
fa53a092-6bb1-45e9-9147-29214fbca647,9/2/2004,3/26/2014,AZ5740,Avoid exposure to bright light,b01bc21e-dacb-41d6-b36c-7ad15cc55ccb,5869bfbc-a256-45e2-96a2-e375bbafbfd9
49c57ac3-2f31-4118-afc9-bc4d7130f3f6,12/31/2009,11/18/2015,SQ7617,Must be kept indoors,0ed351b9-3b23-4a40-aa8d-2ec9ef572efc,a9c5e2ec-1b94-40ad-8462-960f685889f1
4ce1a50d-9ded-4b0f-9b7a-c58b221feb7a,1/20/2009,2/17/2024,TG1198,Must be monitored for allergic reactions,0dde5ff6-bae3-4343-9999-0793becf076a,c9640fd1-3aec-4cfc-b534-85beaaba08cb
277aaa50-0d38-4055-b8da-5f27918cb20b,3/22/2015,5/25/2019,BA2574,Requires special bedding,cc625c43-53cf-485d-937e-b64cb0969119,b269d019-21fc-4990-bd31-33fd8165458b
b36c266f-9f2c-4b62-b839-b2c571393564,12/28/2023,2/23/2007,UA6595,Has sensitive skin,d7f5ebb8-4da7-46ca-81dc-02df51635999,e4231f86-48ee-4219-bd63-ff9090eb6d6e
a8f0446a-73bf-41ee-8106-6efaeff5d4f3,10/31/2002,4/15/2021,NH7496,Avoid high-energy activities,4b804877-02bf-49b8-a583-a3bc3cb0c182,23ee3c69-ea03-450b-8523-16abc931ebc0
ba5b2142-4e47-4f4d-a8fc-d87ba23cdd1e,6/22/2010,1/20/2018,LA7781,Must be kept on leash at all times,59281984-ea6b-423a-a868-a7a602d8738d,f4e0ba35-e6eb-4047-818d-c55fb84eba0b
79f4c67b-27e5-4b0b-80dd-800d76acac8e,1/21/2022,7/17/2001,LH3854,,d6271cfb-f135-47b7-912b-2fb12168eed5,dab552dd-9544-48ef-9438-a9def7ca4f13
62b2fafa-4245-49d0-a46f-16e352e1dc31,4/17/2024,8/2/2012,DL8781,Needs regular ear cleaning,6015afbb-807c-4211-919b-c1dc75f738f0,903c2b5f-e3ea-499b-bb3b-0b0119fe8b0d
c4bf4a57-6d80-408f-8202-3a2e1c8bf2b7,1/18/2002,5/8/2004,AI9645,Must be kept indoors,d3861b52-5da1-4c9c-a8a9-0c9226868fdf,762e8ac4-f21a-4cbf-a141-0f107166bb8a
135445d0-616f-4e32-8fae-5ff28bd77493,9/4/2014,6/28/2022,AM5336,Needs assistance with mobility,2d967b16-4415-47c2-8bd1-4dd6c6353df8,51e64ff7-28e8-47c5-84dc-813faea5b4f9
ec77e376-2f9b-4c92-b1bf-e03aff1bfb56,5/12/2012,7/13/2009,IB5628,Needs extra attention due to age,5191db42-5abf-479f-b68a-5de58f5b1683,d2ad82d1-f686-481c-9a29-765ad1fd2a1b
95de8434-ba43-4333-bfee-3fa57d87f8da,1/29/2021,7/5/2002,AI5832,,44536867-5812-4df4-8a36-11e16742f63e,7f44bc47-938d-4677-a6e2-976d863435cc
e2412249-b3ef-4e89-a7d1-88cbf51b4bf6,4/2/2019,1/19/2013,QR3330,Requires specific flea treatment,cdefc6af-a8db-4ec9-a427-0a3633bdf986,71d9f58d-33f7-49f3-8a79-ac7b1bf10909
a299afee-4275-4799-a035-6c4b7af7cbab,11/26/2004,11/16/2016,AV5598,Special care for post-surgery recovery,f2b480b4-2c14-4408-ad3d-4b482935ee02,91cf4dce-7dfa-418f-b6cf-5d4a14394b29
5992488f-29f7-4860-add1-9eb7dcb7f14b,9/1/2009,10/24/2010,AZ9170,Has sensitive skin,96c8922a-4db5-49b7-be1e-8a11445e9863,5c77e60f-5497-438b-aee3-b20c46a31a64
732962b9-734b-41f3-a83f-7b9266c6b268,10/15/2002,12/20/2017,AF5759,Avoid high-energy activities,2f9d43d0-cf82-4121-9030-f53fa87ca46f,e3600f3a-6cbc-42af-b097-62cdcc6b5021
e78a0f4b-c0a8-41c0-b1d0-8f132edaf989,12/7/2000,10/25/2013,ET8460,Regular eye drops,05ac4367-4e7b-4b91-ba6f-f4fc787d31b1,dab552dd-9544-48ef-9438-a9def7ca4f13
ab88ad9b-2938-408f-ba0f-3530c219d0d9,5/15/2006,7/10/2011,QR1871,Has sensitive skin,9fbab8d7-2a5e-44d2-ad66-86a632d0d413,fc6d272a-e514-4b83-91ce-fd9154554f00
22995ffe-9893-4842-85d8-2a658556a357,6/25/2003,3/27/2019,SK6736,Requires gentle handling,e21871d1-5140-4db2-be24-a27e9f2dc412,60809305-1e07-42bd-9013-30093d6c919c
df46946f-7536-4ac9-b229-fed2d8387399,9/27/2018,2/10/2018,CX4028,,fdd67163-f279-4dd2-95b2-88c8a615a5bc,762e8ac4-f21a-4cbf-a141-0f107166bb8a
6a82194a-d251-49d8-9071-db2e678ec598,3/21/2022,1/19/2021,TG3007,,28646e6d-1e78-43b2-8484-4f52c1973426,8fec7236-ae69-4cdc-8e32-be45be2ea437
23081add-9ad5-4020-a2a1-ae0c3c6dc16c,3/21/2002,10/26/2017,AC6909,,d305ac2f-3dc4-4c4f-b43f-558b3dfd9ca2,c77d7d5e-3edf-4385-a623-eb6755c5637f
5fecead5-8ae6-4c3a-acfe-54e21549fcc4,10/10/2016,3/28/2022,AC1394,,8593ece9-8db7-4f51-b04f-0119c5932259,17baa183-d4c9-4ff8-9720-4242540e2095
d25fa4db-88e5-4973-93e3-f2f47d40c94a,4/23/2003,5/26/2024,BA5939,,61bf5f44-55dc-43c3-84e8-e24d8664c53b,f631237c-8a08-4b8a-a368-8a4233404dd6
e76de8cd-f67f-43d8-b3a4-1ea379d2fbcc,3/3/2024,3/25/2020,NZ1218,Must be groomed gently,a2c34e8c-8660-4fd0-8bb1-9b08d7dee8bb,7d5c62ab-dcb8-4dd1-8de9-12c0787c4367
5c17fb82-475d-4013-b195-d20a4b9e831a,6/7/2008,12/14/2021,TG9555,Needs extra attention due to age,90f8ec11-9327-43a6-bd2e-417933bbac44,e5532741-5577-422e-9105-28d7929467f5
de2c365a-c2bf-4f2a-9ba5-3dcd94893e97,7/19/2023,1/4/2018,LA9236,,fdd67163-f279-4dd2-95b2-88c8a615a5bc,1a40a0d2-cec2-4514-901d-97f352b3c471
f74fbb7c-7126-4cb4-857f-63fae1953eda,1/31/2012,8/8/2008,SQ2482,Must be kept warm,3466823c-2331-4901-b121-c37edc72d70c,bad92d22-dafc-4480-b866-716948d3011d
0ed210b8-4201-461e-b3f2-99149f781ee6,4/7/2007,11/26/2017,AZ7649,Avoid too much sun exposure,4c4895ff-6fc2-49bd-ac5b-ce70f2f2859a,374a2bb2-1a11-4b74-a691-4e61fcff7b92
50ad0ff0-1301-4244-939d-708ea3f3e486,8/12/2014,10/7/2009,BA7967,,17ffb86f-ca01-4510-8814-7fbe335bf200,6619e9c2-cd0c-4d63-abb5-300cff1107ba
96c61b66-2395-4b7f-a4ab-350dd83808ff,4/17/2011,12/17/2012,AF5854,,bdecc5ff-1be5-4e5d-98d6-eaf137bd1a1b,6619e9c2-cd0c-4d63-abb5-300cff1107ba
defac508-76c2-4161-b725-cba2d64d9297,4/23/2014,6/16/2002,DL9212,Needs a special diet,05ac4367-4e7b-4b91-ba6f-f4fc787d31b1,f21964c5-db3e-4b57-81fe-b6b0bcba8f80
08279b86-d7a9-4875-9ca7-f4f5cc6fb3e3,1/25/2023,12/9/2007,SK6873,Regular eye drops,3d26751e-39cb-4492-a71d-a4ccf433c9ba,1a40a0d2-cec2-4514-901d-97f352b3c471
5084e3e9-8bbd-45eb-b7bc-c64fcda9177c,11/7/2010,9/10/2010,AZ6073,,7ffc7668-d9e5-45bc-af3a-2379424ed931,4cae8538-ecff-4cc6-a8cc-cd89f1e6c8ca
6e02276c-436a-4240-94f4-2c162bbf1809,11/7/2019,5/28/2023,SQ5198,,ffb63a11-70e2-441a-b839-00bd81731e5d,c644bf08-e946-472b-89da-29f6d6abac17
d2556412-be03-4f58-994d-2f53b0901d50,10/25/2002,6/28/2012,TG3895,,d01d5b31-7f79-4821-9509-6e9b1788029a,2d93dcee-7b81-4aa2-94f0-c1ca4772c4f8
3c219ba1-2848-4ae3-8f22-af695a2aec22,8/2/2024,2/3/2012,AF9326,,07fa7b49-ec9d-443f-b398-48ca6bc32943,0b5f28ce-e11a-4589-aa3d-b49b50d329c2
e98b42ea-c8df-46a8-b3bc-8d96f21bb84a,2/23/2016,4/23/2023,KE6079,Regular eye drops,936a7893-331b-4762-9b1d-17b0c39309d4,961b9265-d2ee-4aaf-a872-af1b990318ed
7ef2fffe-2c60-42ce-9603-d9651507df80,4/30/2020,1/30/2022,LH3790,Needs regular vet check-ups,94b0897e-ab43-49b1-8172-7caa1edbb95a,b9af1687-9551-4e56-99d9-da4a3051a29a
f3d5368e-1099-4d88-8f61-2c99a41d231f,6/23/2021,6/16/2007,AF5604,Requires medication for anxiety,d31ff48b-8115-492f-9198-2071e6ce00a8,053713f3-b33f-48a3-abf5-8c2dfab04c85
a8a0131a-02c3-4348-9b0f-810a8fb52014,9/10/2009,7/15/2011,SK9628,Requires medication for anxiety,e4fc071c-236a-49c6-8902-1ec2bccf7695,81caaf0a-2f77-43df-bee1-25f5d1547615
586dcb18-0895-47b7-95eb-b17a7d972c0c,8/11/2008,5/19/2013,IB2744,Needs assistance with mobility,dfbe6f4f-1a2d-4f2f-9cba-d494fdb1d75e,43c4431c-e919-4d11-82e8-74e354761952
83a58869-da3d-4393-b634-dd4e62a04287,3/2/2006,6/11/2005,SQ1154,,054a7c2c-2baa-470b-9e34-27415496242f,5f535337-bab2-4ecc-a0c7-26ef763a13fd
c9285211-0fbb-43ba-879b-41d5923230f4,1/16/2019,4/17/2005,AI3818,,5dde9772-71fb-444f-a48f-61dfa9d367a5,0a8c3faa-c02a-4045-a3bc-ab29aa3e3d6a
f12afd30-ae8a-4aa8-b5dd-994fe1ff42e2,12/8/2020,5/12/2005,UA8020,Needs regular vet check-ups,757cdc3e-1cab-4feb-aa96-d41c71400f30,db4a71d5-0a93-4ba3-a105-ebb64a68f3e7
d606979c-062c-4f90-a438-668e77e8877f,12/20/2013,12/11/2020,NZ5791,Special care for post-surgery recovery,d1f0d10a-59b5-4e0c-aa9c-2f3b7a698305,29549e64-1715-47a3-af68-a0b722e65edc
1be1bd97-7826-4969-88c4-b913558b0d52,2/8/2001,9/21/2013,AV9981,Avoid high-energy activities,d542bd76-8285-4116-829c-10a6ae339482,040a1b87-271d-48cd-8906-3b584bf768aa
a6cdf02c-a3d5-4726-90bb-08da5cadaee7,11/28/2015,12/27/2010,SA2806,Requires special bedding,de438335-942a-4d4a-bd0e-036655da6021,a1cd9473-6617-44f4-862e-05eebcc0a439
a4883aea-24a2-4e8d-b3a2-a985ce9c5493,3/18/2002,12/12/2024,NZ8173,,7e2d3690-938c-4be4-9151-7041c6285692,b9af1687-9551-4e56-99d9-da4a3051a29a
1952509c-fa44-462d-822e-985ad8f2085a,6/23/2016,9/12/2013,NZ6359,Avoid high-energy activities,ae373ed0-17c0-4b60-a408-46267eda2355,5fe1fd70-b82d-4c74-99fe-613b6da89ece
222798f9-66c5-47a1-8a9e-898d188bd55a,12/11/2024,12/4/2013,SK9472,Requires medication for anxiety,ad87a358-e4d1-41b0-bd5b-589417af7dca,ab5db6a6-a808-4948-9d58-9768db0fc32f
63c4cd69-acdb-4469-9924-138bc0788887,12/4/2010,5/25/2017,QR8726,Requires daily medication,166d21c9-aacd-4aa0-863c-b502530abf4d,c6abbc2c-7d04-4c0e-80e7-6a098f97b5f8
6b0784df-a474-454f-9ee7-e4bf09352fb1,8/22/2019,2/7/2006,SQ6136,Regular eye drops,f2b1cd35-e54e-4a67-93b0-5247840f205c,54659c5b-01e5-4fed-a960-88e75d563c52
a652399a-567f-4ed6-b964-af92ad3d2d91,6/29/2022,10/5/2004,SA2979,Needs assistance with mobility,03d4e6dc-726a-407c-a44d-e11e49986076,5cb4db40-4a0b-4504-878a-1813c2d56473
41312dda-d952-4bb7-9dfe-8b00c0e1abbc,1/1/2012,8/4/2018,EK9440,Special care for dental health,dd8dae55-140e-42ef-a71c-bee852c4dc0f,a1cd9473-6617-44f4-862e-05eebcc0a439
550ac5b7-c72d-41c3-92c3-a33be313382d,8/26/2012,8/29/2022,AI6362,,14cd0932-795c-4f30-9475-15912d193a4a,961b9265-d2ee-4aaf-a872-af1b990318ed
748d4ec8-95de-4bb4-b19b-22e5ac5f17eb,2/17/2009,12/8/2006,AI1448,,5de2b801-d835-4e8a-998c-22c85bca4dde,4b3bba6d-399c-4450-9fdf-b2a7a50e6787
343fb7f4-1dbd-405f-bf4c-965b127c0bb9,3/11/2025,12/1/2007,TG9997,Requires specific flea treatment,72cd5e1f-b4ed-417e-8fb8-540038211e72,3d0bbbf0-73bf-4e5e-8e66-fd267720a19f
867f1736-38d0-4386-914b-35528d876e86,7/12/2009,4/7/2024,ET5952,Needs frequent short walks,8c3e4560-dda6-4ee8-89ce-cf907260682b,02a4f188-45da-477d-952c-3a401d8a7a52
5101e2ae-5018-474f-96fe-b5de73bf3301,4/30/2004,3/19/2008,SA4397,Must be kept warm,0d715760-99c5-4267-a44c-7c8f2329b49f,bd10350f-2fb6-41fe-827d-d8342db442cd
efc93605-563b-4690-9c7d-ee2881d33b6e,8/24/2017,4/21/2008,AV6783,Must be groomed gently,cd841289-62e7-4caf-a6af-0a67a6096875,374a2bb2-1a11-4b74-a691-4e61fcff7b92
