appointment_id,pet_id,doctor_id,appointment_type,notes,status,created_at,updated_at,check_in,check_out
abdc707d-35b0-45d1-add7-390e88e56706,f8eb8f57-3cca-4bc9-aad2-db3fe8b8889c,9028ba15-2fb3-4724-a2f6-dc3a41079583,beauty,Bring a sample of urine/feces if requested,pending,,,2025-06-02 05:29:10.199863+07:00,2025-06-05 12:29:10.199863+07:00
049e3183-44df-46a7-82a3-de57f03dc1e0,e6a920ce-8d5f-4d93-bf7d-cfc0aa9e6b9e,6b000f15-eaa0-4b50-84c5-386276863b15,beauty,inform the vet in advance,confirmed,,,2025-05-16 13:07:10.199863+07:00,2025-05-20 15:07:10.199863+07:00
9ca11eda-6954-4a84-8226-a6b309f1f375,1c84f6cd-4028-4ff6-b458-115fe66cf7e1,b3fedd10-2923-4ed9-8bdd-5a24a3351072,hotel,Bring vaccination records,confirmed,,,2025-04-19 15:28:10.199863+07:00,2025-04-20 20:28:10.199863+07:00
3396dea9-7993-4b8c-bc89-57778388d5f2,4fd47e02-f976-4c0b-ad3f-889d0d8422c5,2f239ba1-7fcb-4f5f-b53d-ca2eed2bd6ae,hotel,Let the vet know if pet is pregnant,pending,,,2025-05-25 18:43:10.199863+07:00,2025-05-29 19:43:10.199863+07:00
26865acf-25fe-4b60-a0e7-e227ad58af2d,0f7c4fc6-e523-4fb6-a298-5fcdddddd301,869eecfc-f289-447a-abda-c96b192d9079,hotel,,cancelled,,,2025-05-27 17:28:10.199863+07:00,2025-06-01 21:28:10.199863+07:00
8ddd434a-ae31-41e6-94b6-159cbcb2b767,341dbedb-b88f-4e11-9cf0-36509b293ca4,46a18e9b-874f-465c-9eeb-9f42b5c782de,hotel,Wear a cone if recently treated,confirmed,,,2025-05-09 09:57:10.199863+07:00,2025-05-10 20:57:10.199863+07:00
ddf94ab5-0f11-4703-ad3a-ae96ae52e474,e4ff1db5-0ec2-4f58-9878-36d06738cd0b,b8c284f0-4876-4617-b087-5fe5b9485996,medical,Ensure pet is not exposed to other animals prior to appointment,confirmed,,,2025-05-27 07:04:10.199863+07:00,2025-05-31 17:04:10.199863+07:00
77e08abe-6054-4c48-b924-69dfa7ff8134,4311cbdc-1c8f-4b61-81ea-7f422d0bf690,80e707c4-4c40-40f5-adc9-927fcae80f17,beauty,,confirmed,,,2025-05-21 07:45:10.199863+07:00,2025-05-22 11:45:10.199863+07:00
efacc43f-0570-4eb6-91a5-3a204b56acb2,4c151b1b-524b-4dc8-b463-937c320a9bf1,8107fe7f-b2ed-410c-bee6-e4031dad6450,medical,,pending,,,2025-05-01 18:11:10.199863+07:00,2025-05-03 21:11:10.199863+07:00
ad35f537-fbdf-4145-b298-6ba578ccd6b4,670375f3-33f1-4291-b0c2-9c1848062723,53f34619-10ca-4e6b-9bb9-98af7cf40298,medical,,confirmed,,,2025-05-25 00:21:10.199863+07:00,2025-05-30 08:21:10.199863+07:00
065a3db1-8585-490b-8097-5a1a00003ff5,522f4764-d80d-42f1-a8f7-d25bb1698ca8,5138111f-d091-413b-91ea-6e3775feaf50,hotel,,pending,,,2025-05-31 18:49:10.199863+07:00,2025-06-05 23:49:10.199863+07:00
9e16cafe-7359-421e-8e12-709eaf412da5,f7abc95b-584c-4e0f-b790-f71d2a340dc2,69aafdbd-6faa-404b-8997-7bbc6a2494e2,hotel,Ensure pet is not exposed to other animals prior to appointment,confirmed,,,2025-06-01 05:44:10.199863+07:00,2025-06-05 09:44:10.199863+07:00
d2f13567-1624-4ec6-937f-f68a2e4f73ba,757cdc3e-1cab-4feb-aa96-d41c71400f30,bd46dcb1-77be-4bd9-9ea1-628bd24763ab,hotel,,completed,,,2025-05-28 16:47:10.199863+07:00,2025-05-30 00:47:10.199863+07:00
cff56300-2abf-4643-9586-ed383d503c02,79bba660-3e8e-47b5-b3a7-9247a7516dc9,ad838a0b-2f6b-4517-ac01-6efa8c08f04d,beauty,Ensure pet is fasting before appointment,completed,,,2025-05-01 22:25:10.199863+07:00,2025-05-07 08:25:10.199863+07:00
252d79a8-8750-401a-b624-b5017e518052,e4fc071c-236a-49c6-8902-1ec2bccf7695,6c20c901-e144-4ebf-a523-3d974f2e7022,beauty,Administer medication as prescribed,confirmed,,,2025-03-31 13:00:10.199863+07:00,2025-04-02 22:00:10.199863+07:00
08ce6477-2717-4b40-a347-4766fd74a391,4f458f1e-ba8b-49a2-a502-08ba5defd30c,7be01214-248a-4ca1-a35f-e6a24b140cb8,medical,Ensure pet is well-hydrated before the appointment,confirmed,,,2025-03-26 02:10:10.199863+07:00,2025-03-29 03:10:10.199863+07:00
c4a35d43-ac04-476e-986d-8d905a7aefd0,a9e800d9-cbc7-4a1f-a8ef-63ae9016167c,58834369-c955-4e18-a6e1-62214dbea66d,beauty,Administer medication as prescribed,confirmed,,,2025-06-04 14:55:10.199863+07:00,2025-06-09 19:55:10.199863+07:00
d8d899d9-1573-4985-bdae-636af77d6cd5,57a1aa09-f663-4236-903a-88dd1659065a,59dec043-c4be-45c4-8284-816ead71a20f,medical,Arrive 15 minutes early for paperwork,cancelled,,,2025-05-08 01:46:10.199863+07:00,2025-05-10 01:46:10.199863+07:00
df2f6b76-a9aa-45fc-ba29-8033ddcf1fa1,28646e6d-1e78-43b2-8484-4f52c1973426,c1f8d5b1-96ce-4dd2-86e3-c2e451a21f59,beauty,,confirmed,,,2025-03-22 17:22:10.199863+07:00,2025-03-26 22:22:10.199863+07:00
273562b7-1c7e-47b2-9080-c72f20736c10,fe220202-945f-4176-b3e2-8a1f7db747b1,6cf5e671-a006-4a0a-a550-87b2a42e0123,medical,Ensure pet is well-hydrated before the appointment,completed,,,2025-05-17 01:27:10.199863+07:00,2025-05-21 03:27:10.199863+07:00
aec8e89f-3ae4-46f8-8422-05db6a62aef1,23a054f9-6f0c-472c-8d43-27198f683dd3,4910bbcc-43c9-4354-9475-d68f3084f2c0,medical,,completed,,,2025-05-28 18:38:10.199863+07:00,2025-05-31 21:38:10.199863+07:00
62d407a6-df7c-4bab-bebf-dac7fd2a1ca7,118a0be2-6210-42b9-b701-52b6d5be8254,c1ef28d6-ed37-4772-932d-1c00976284d9,medical,,confirmed,,,2025-04-24 12:42:10.199863+07:00,2025-04-27 15:42:10.199863+07:00
edc7bfe6-8453-46e7-a4b3-04dfdb6d6232,670375f3-33f1-4291-b0c2-9c1848062723,3889a284-e09b-4474-9570-0900d8832a1d,beauty,Bring previous medical records,confirmed,,,2025-05-02 21:36:10.199863+07:00,2025-05-04 05:36:10.199863+07:00
18c81135-5ee8-41b6-9bf6-a61c6c514e1f,483da358-b6bf-4ca1-b802-fbcf729b7786,ee8a149b-b11c-477a-86a4-3dfbc1bd0cf9,hotel,Ensure pet is not exposed to other animals prior to appointment,pending,,,2025-04-17 09:28:10.199863+07:00,2025-04-22 14:28:10.199863+07:00
ff3f5cb1-2a23-4712-9568-4c0127bb6160,8170bff9-57fb-4421-81e7-fcae9469f652,556f918f-e3d9-4e1c-ba4a-7fee0e5c4e49,beauty,Bring any previous test results or prescriptions,confirmed,,,2025-04-22 12:44:10.199863+07:00,2025-04-25 13:44:10.199863+07:00
85221762-0b00-4e98-bc39-c17b5bb127d0,bd4d7f07-8273-4c6e-9bdb-ad68eaee5e7e,9b6f2907-e03b-468e-a800-42764939c755,hotel,Ensure pet is fasting before appointment,cancelled,,,2025-05-20 18:18:10.199863+07:00,2025-05-23 20:18:10.199863+07:00
b80daca0-938c-4046-a7b7-bbf9d2ed31d8,38177840-0164-48e6-b0b0-2ea61d66c686,ff80b442-fa33-47bc-ae1c-62dfcda5af4f,beauty,Bring a sample of urine/feces if requested,cancelled,,,2025-03-30 00:17:10.199863+07:00,2025-03-31 07:17:10.199863+07:00
eff890ac-36d1-4290-b21f-799ddd926b02,e349f5b6-ce76-4dda-bdb6-b7a87c832248,fa708656-df65-46b0-b7a7-05d398594045,beauty,Bring any previous test results or prescriptions,cancelled,,,2025-03-27 00:48:10.199863+07:00,2025-03-28 04:48:10.199863+07:00
c2eafe11-22ca-4f78-9c92-ad7f74e37bd4,f5cff3ef-9b8c-45b6-ab0a-0f72b270f624,e502413f-1446-4859-ad29-42cf0b23affc,medical,inform the vet in advance,confirmed,,,2025-05-16 12:32:10.199863+07:00,2025-05-20 12:32:10.199863+07:00
2da92cd0-7f6e-4b77-9a8a-fd17679221cb,a78b3f89-5c4e-4f37-a259-809fa734feb5,5f897080-971b-414a-836b-f285cdd7664d,beauty,Bring vaccination records,completed,,,2025-04-23 11:49:10.199863+07:00,2025-04-24 12:49:10.199863+07:00
9549c402-7bc1-4b0b-91bc-f4760dd4934e,17ffb86f-ca01-4510-8814-7fbe335bf200,d43a714f-e588-45a0-89db-17076cfbc3ab,hotel,,pending,,,2025-06-06 21:25:10.199863+07:00,2025-06-11 07:25:10.199863+07:00
7f628388-39a9-4f8e-a026-3c5d2a5126f2,92436b90-c90c-4c38-b5a4-ffdf36c58700,aa52c7ec-b63d-48a0-bd96-8515b6cfc07e,hotel,Arrive 15 minutes early for paperwork,confirmed,,,2025-05-27 16:42:10.199863+07:00,2025-05-30 18:42:10.199863+07:00
413da67e-af1c-44a9-83e4-28bbb22d6468,861002c7-7394-4522-862b-0d446b096484,59a5799b-f267-4a79-9919-35e5524f32e8,beauty,,pending,,,2025-04-23 13:21:10.199863+07:00,2025-04-24 18:21:10.199863+07:00
5bad31e8-335e-4399-9674-2bf7be8d00cd,166d21c9-aacd-4aa0-863c-b502530abf4d,6fa17213-2997-478f-88e3-7f421a65d670,beauty,,pending,,,2025-04-03 10:41:10.199863+07:00,2025-04-07 15:41:10.199863+07:00
126f61cb-4050-4ae1-9a43-ed0a062257b4,e6b6f7b0-883f-4063-8824-e71675540c0e,92fabd46-5cc7-4450-8d51-ef1a37c722c1,medical,Administer medication as prescribed,cancelled,,,2025-04-07 02:04:10.199863+07:00,2025-04-10 10:04:10.199863+07:00
37e6ad91-012a-4d23-b400-4079c4e86073,2db0408b-74ec-42d2-a56a-fb481596deca,10fcbf43-8537-4af0-900f-a2fd5d375c54,beauty,Arrive 15 minutes early for paperwork,confirmed,,,2025-05-04 02:49:10.199863+07:00,2025-05-05 10:49:10.199863+07:00
17743036-a8e1-487e-946c-19cff669bc9c,a4325cf1-4f6d-4bdc-b626-82dda58b8c67,29b3f44e-fea8-4bc0-ae38-f02354458167,medical,,confirmed,,,2025-03-13 05:04:10.199863+07:00,2025-03-15 15:04:10.199863+07:00
29c088c2-4972-4835-bf73-ab84d8372665,9fa27500-109b-4d28-93e2-8064e0ccc4c1,df24be23-3319-49ac-a0cf-bacd4af8629e,beauty,Let the vet know if pet is pregnant,cancelled,,,2025-05-27 15:45:10.199863+07:00,2025-06-01 15:45:10.199863+07:00
76bb845d-cd79-4cb0-8687-4909e60cd58a,5464b7ec-5901-4646-bb5b-245cefacdd3c,d3e25d60-5188-44d7-b270-9838793a6661,beauty,,confirmed,,,2025-05-21 12:01:10.199863+07:00,2025-05-24 14:01:10.199863+07:00
8a0305a1-e141-48a4-902c-09ac1810433e,57a1aa09-f663-4236-903a-88dd1659065a,fd06252f-695b-42c5-bb7b-3050556b7cdf,medical,,pending,,,2025-04-18 20:47:10.199863+07:00,2025-04-22 05:47:10.199863+07:00
48a940fa-6c1e-475e-830a-770f3c6cd6ce,e1bb2eee-c42e-41d2-a7b8-e05b8bb9ede3,39305a66-22f1-4f41-a3ca-438e5ac802ea,hotel,,confirmed,,,2025-03-22 09:35:10.199863+07:00,2025-03-23 17:35:10.199863+07:00
a88e7044-5ca1-4ed3-bf99-8b8a354b212a,8dcd586e-2bd1-4eef-b071-0c0c93feb1e6,1e92cf7f-0bbb-4227-bb3e-ba7afbff168f,beauty,,confirmed,,,2025-05-07 08:22:10.199863+07:00,2025-05-11 19:22:10.199863+07:00
84566869-7a6b-4de5-9259-5efe4b5a692e,11d3cfbe-11bd-44b3-9751-643e2fd5c8df,36cf5e41-9389-49c2-a270-f71fed091abf,hotel,,completed,,,2025-03-20 03:11:10.199863+07:00,2025-03-24 11:11:10.199863+07:00
48df5f1f-1116-409f-aeab-08e3413b9005,5191db42-5abf-479f-b68a-5de58f5b1683,92c667c9-9dc8-4c9a-a4c7-5ef3572a997f,beauty,Wear comfortable clothing for handling pet,completed,,,2025-05-15 14:18:10.199863+07:00,2025-05-19 01:18:10.199863+07:00
ae84b921-8e4b-4744-ba46-2c42ff44d990,f4827f1c-313b-4a8d-8832-e3c441efa930,046e7437-99b9-4910-810c-ba512baf5dc9,beauty,Follow post-appointment care instructions carefully,pending,,,2025-05-21 18:17:10.199863+07:00,2025-05-25 05:17:10.199863+07:00
5628a480-e25c-4540-9c93-25ba06f454dd,e5ba6183-d802-4824-8e34-93c5995383bf,7d70ed67-a9b0-428b-a58d-04291a486adb,medical,Pet may need to stay for observation after appointment,pending,,,2025-05-21 08:51:10.199863+07:00,2025-05-23 15:51:10.199863+07:00
33491c68-f672-472f-a3d4-0fd238c5ae8f,1e51fd89-623e-492d-ace6-e134532d34f6,105597e4-2d76-445a-9dbf-bde5a3b43468,medical,,confirmed,,,2025-04-19 19:43:10.199863+07:00,2025-04-23 02:43:10.199863+07:00
cf3ac93a-3d0e-4b3e-bf94-ea550ed2e766,129dddce-b727-4801-b7ae-ada4001755db,04503ce2-1243-46f9-ae42-1af6f8ad168b,medical,Administer medication as prescribed,pending,,,2025-04-18 19:44:10.199863+07:00,2025-04-24 01:44:10.199863+07:00
63103bec-1fd6-488d-ad50-dba5c3ddf0b1,4f1ca377-9235-42f6-816c-584b8a6f3e00,71388745-ca94-490e-b396-5d964572341c,hotel,Ensure pet is well-hydrated before the appointment,completed,,,2025-04-08 00:14:10.199863+07:00,2025-04-11 08:14:10.199863+07:00
36e5b80b-73d3-4c23-9cc3-019833bf8346,78cfbc3e-df02-427c-80e4-84326a83d084,956c1eba-3a3a-4144-93eb-bb682410af5b,beauty,Bring previous medical records,pending,,,2025-06-01 20:04:10.199863+07:00,2025-06-04 06:04:10.199863+07:00
006089b8-ba49-42d7-9e1f-797cb06ce97a,4039c7c6-b9b3-45e5-90eb-dd20a3da6d06,2c7c2c60-3a11-4e88-abec-fd423ee25cc7,beauty,,completed,,,2025-05-15 10:40:10.199863+07:00,2025-05-19 14:40:10.199863+07:00
ac4debac-60fb-4c3f-b016-d321dfeabb44,36242bea-3987-42f4-a6e9-c294136a38a1,06879170-70e7-47e0-804c-214d61f5d003,hotel,If pet has allergies,cancelled,,,2025-04-28 20:56:10.199863+07:00,2025-05-03 22:56:10.199863+07:00
a2cc8754-4804-42f0-9914-ef5bb746c567,ee1da083-9ca9-4fc5-a497-21339b9df3bf,21c929ea-69b1-4422-823b-35f2b4a913a9,medical,Ensure pet is up-to-date on vaccinations,cancelled,,,2025-06-02 06:05:10.199863+07:00,2025-06-05 16:05:10.199863+07:00
6d5b0e6d-18a3-410a-8c33-56b7218ca973,b0170a07-bd63-43b4-96ac-53954f06e833,337f4d29-5977-4e76-b493-41dd50e41a3f,hotel,Bring any previous test results or prescriptions,pending,,,2025-06-02 18:20:10.199863+07:00,2025-06-04 19:20:10.199863+07:00
12dd45a0-62a6-4b25-9a28-72f9555f5a57,5b842675-36fc-4ef1-b183-48f5cd85a740,f9afc424-5634-40df-ae60-96d332a70aa6,beauty,Pet should be calm before the visit,confirmed,,,2025-05-18 09:19:10.199863+07:00,2025-05-23 20:19:10.199863+07:00
b0785b44-868c-4b0a-bc05-6baa99f640d9,f9fdb289-e638-43b4-a4b9-139ace2cd8c9,f3b84fd6-6e2d-4f54-848d-38f5ad8149aa,medical,Bring previous medical records,confirmed,,,2025-05-13 03:25:10.199863+07:00,2025-05-14 14:25:10.199863+07:00
942b167c-0fb5-4902-8e03-254de5adb285,3da4497a-a3b3-48d6-bf7c-32ed2458eb20,0a9cc9d7-2c21-490b-b43a-0c3d085c3e2a,medical,Pet should be calm before the visit,pending,,,2025-05-29 08:52:10.199863+07:00,2025-06-03 19:52:10.199863+07:00
d8310c57-f144-4c24-9c7a-1d8ed21f0022,056804c1-3ba8-470e-8adf-16af3ed33567,d01b7e67-8401-4e15-b7f3-a215096b478c,beauty,Bring vaccination records,pending,,,2025-05-06 20:54:10.199863+07:00,2025-05-08 02:54:10.199863+07:00
588ac133-915f-4ce0-9fb0-39559497d343,22b8e0de-4a5c-4eae-b9b6-1741757243bd,8b3bf1eb-e145-4462-b600-02bb14e25c69,beauty,Follow post-appointment care instructions carefully,completed,,,2025-04-14 02:41:10.199863+07:00,2025-04-18 03:41:10.199863+07:00
ec66dc64-380a-4df6-bcb6-de9b66626f89,006368a9-0a16-4195-9a78-f81dc1080b98,6420d4a4-df96-479c-bbf0-cfb2d078ecf7,beauty,Avoid stress for pet before the visit,pending,,,2025-04-05 07:04:10.199863+07:00,2025-04-07 15:04:10.199863+07:00
45daf735-5086-48de-b9f2-1f89c1df7522,0b715ab3-518f-4346-8c25-9243b7da3659,733aedd6-e7e6-4ca8-b44f-f7f16cf70d74,beauty,,cancelled,,,2025-06-01 17:47:10.199863+07:00,2025-06-03 23:47:10.199863+07:00
048a1af9-7a9a-4b54-ac64-0c6722aee9ff,50f74885-9987-4c4e-969f-ab628a8a2daa,fe80d238-cdc7-45fa-8834-dd2ee51a68b5,medical,Pet should be calm before the visit,pending,,,2025-03-23 18:43:10.199863+07:00,2025-03-24 19:43:10.199863+07:00
605d58bd-d603-45a5-9d1f-4029776a2f1e,23a054f9-6f0c-472c-8d43-27198f683dd3,e187f354-a9b4-4800-9924-751f653920af,hotel,Avoid stress for pet before the visit,completed,,,2025-05-19 21:59:10.199863+07:00,2025-05-24 22:59:10.199863+07:00
bc97d128-7f7c-43cb-b4a5-fbe74c756b47,b802b0d7-da8e-4ec5-a924-57c1e1a05bb9,700f536e-1c77-40d0-900d-b2b70b429a87,beauty,Wear a cone if recently treated,confirmed,,,2025-04-13 23:02:10.199863+07:00,2025-04-16 05:02:10.199863+07:00
4bf99103-af28-4030-a56a-b6c02a842eb0,4bb3809a-5fd0-4abe-8ad9-2255b9f61b5c,6a0a4d57-c67c-4659-8e49-da88220a4104,medical,Arrive 15 minutes early for paperwork,pending,,,2025-04-28 03:00:10.199863+07:00,2025-05-02 11:00:10.199863+07:00
27a71075-ec15-4e56-9ccc-a20a5536c7a9,17cafc27-582c-4861-a81b-091b8ecc47f2,b3763f22-e06d-40db-b94f-25fbd158a4f0,hotel,,cancelled,,,2025-04-19 11:52:10.199863+07:00,2025-04-22 18:52:10.199863+07:00
2b044bea-e997-4356-83d7-88e52be6cb28,4311cbdc-1c8f-4b61-81ea-7f422d0bf690,5cc2cf52-b07d-4856-8fb3-cabbbfba4cb6,beauty,Pet may need to stay for observation after appointment,pending,,,2025-05-06 20:52:10.199863+07:00,2025-05-10 01:52:10.199863+07:00
51c36290-eddb-48c1-b669-cf6ccedf8902,a1d464d3-79b0-484e-8213-179f4a621adf,c754e3c3-83fb-442b-8366-702e27264941,medical,Special care instructions provided,confirmed,,,2025-05-27 20:11:10.199863+07:00,2025-06-01 07:11:10.199863+07:00
1c3e7df1-2937-4201-aa42-faaf3554763f,d11793f1-c4a3-4f4b-b89b-1d4ec5196980,e35e3077-e068-434f-b35b-34afcae9c7d4,beauty,Administer medication as prescribed,cancelled,,,2025-05-29 13:34:10.199863+07:00,2025-05-30 23:34:10.199863+07:00
9ba06512-6cea-44ae-b935-ffce1a95b78f,5626bf47-0d66-4e43-8801-fc57b9f18a71,e9e79837-7736-46ba-980c-9590776a4e68,medical,Keep pet on leash or in carrier during visit,cancelled,,,2025-04-29 21:14:10.199863+07:00,2025-05-05 04:14:10.199863+07:00
921849b0-b4fd-43a9-98a0-5c40ec7231b6,d3095d66-dc86-482e-88cc-5624d84de3a0,e1ddc76c-3d35-47c9-b6b2-d8655a809d57,hotel,,pending,,,2025-05-19 23:13:10.199863+07:00,2025-05-23 00:13:10.199863+07:00
2065bff3-87ff-4267-bd2f-08ebac4fd4c9,3fab74fe-ad48-4fb0-a8a3-ea2edf71c6d5,82852627-7d5e-4d6e-8721-4a2572fe0a35,medical,If pet has allergies,confirmed,,,2025-05-05 04:50:10.199863+07:00,2025-05-06 11:50:10.199863+07:00
8b289f62-73ea-4d72-bea6-82137a41aaa9,56171010-8d80-4c0c-9ba2-617dca754698,2d3bda44-92a2-4581-b86a-8ca3fe33ffbc,beauty,,confirmed,,,2025-04-07 06:58:10.199863+07:00,2025-04-10 14:58:10.199863+07:00
f7c6feed-a2e2-48d3-8152-ac535d81e1c4,28646e6d-1e78-43b2-8484-4f52c1973426,09362660-6239-438a-ad9f-ff478ca8e70c,medical,Confirm appointment 24 hours in advance,completed,,,2025-03-30 05:46:10.199863+07:00,2025-04-03 15:46:10.199863+07:00
119d3940-7f9a-4c5d-b449-a981691e29a0,46ed17bb-daca-480e-8362-c0d3241dbd46,d15a3590-f9ff-4cce-a728-56d6221344ba,hotel,Wear comfortable clothing for handling pet,confirmed,,,2025-03-20 06:00:10.199863+07:00,2025-03-24 16:00:10.199863+07:00
d3cb0631-b4dd-472c-8a8f-bf264055cd42,94b0897e-ab43-49b1-8172-7caa1edbb95a,e30d0ea4-f63b-466a-917e-916943b69f42,hotel,If pet has allergies,completed,,,2025-04-14 10:55:10.199863+07:00,2025-04-18 13:55:10.199863+07:00
9d233b4f-2867-454c-a1ba-fe6e596af1d5,faf9ea24-6d04-400d-bb1b-7db0458d8080,4168f51d-c2fe-4952-8416-57868f4035e0,medical,Let the vet know if pet is pregnant,cancelled,,,2025-03-23 05:18:10.199863+07:00,2025-03-28 13:18:10.199863+07:00
3906f525-0089-41f8-b51c-77440ab3d482,d055c564-7f3e-4e38-9f39-e40d191dfa7d,d3cee14d-a1c3-4e19-ab98-92b4990320de,medical,,cancelled,,,2025-04-04 19:04:10.199863+07:00,2025-04-09 06:04:10.199863+07:00
843dab48-e7fc-461b-894f-5cb88cbf17dc,b8d070b7-813f-4d85-ae7f-f7fc2f14b7d1,bd837107-da76-4455-ab90-2f15ed49f2ed,beauty,Do not bathe pet before the appointment,pending,,,2025-04-29 20:09:10.199863+07:00,2025-05-01 04:09:10.199863+07:00
117d96cb-d557-4265-a7c5-d292ed0c6919,db30e9d4-628f-48d7-86f6-8982bff47145,1dc3a843-bff8-4aaf-8900-61d38a92e100,beauty,Bring a sample of urine/feces if requested,confirmed,,,2025-05-17 13:46:10.199863+07:00,2025-05-20 22:46:10.199863+07:00
52a431a9-a82b-46b1-91a1-95116fff57d8,d6271cfb-f135-47b7-912b-2fb12168eed5,3396c0f5-1d1d-48c9-8d62-59e1d84ce3ca,beauty,Monitor pet’s behavior before the appointment,cancelled,,,2025-05-17 20:20:10.199863+07:00,2025-05-22 04:20:10.199863+07:00
86e3fa59-e01f-4169-af62-a9d08d5d572c,c09ca923-2e35-4806-9ab7-a5c0f2c5da08,95c9f549-e476-434d-b53f-87e302fddb14,hotel,,confirmed,,,2025-06-06 19:28:10.199863+07:00,2025-06-09 00:28:10.199863+07:00
d42cb27f-f395-4418-9885-8ee3bef4bb75,f217d766-f029-4018-8140-90d34c7b1a74,1c83e052-3cde-4332-9b7c-ede6a5098ff4,hotel,,cancelled,,,2025-05-16 08:10:10.199863+07:00,2025-05-20 12:10:10.199863+07:00
1dc18226-f9c6-44ad-9c18-a5e177b32474,fb722a1f-1da9-4095-970b-7a83962507d5,4a845538-fa02-4876-a72a-6362160493fe,hotel,,completed,,,2025-05-11 15:31:10.199863+07:00,2025-05-12 16:31:10.199863+07:00
d43baf58-bbb3-47ed-8214-dd2f7afbcdf0,5fa999dd-65b5-49c9-9624-cdc96d2ae483,d2f12571-b206-4b77-a85c-5a887bc11300,medical,,pending,,,2025-04-19 20:27:10.199863+07:00,2025-04-24 05:27:10.199863+07:00
dc37143a-50d2-4aca-90a5-8063c72787a5,2c756be5-a635-40ae-9454-f67cc75acb0f,75139bb8-d800-42c7-9545-c9d3cfa628c1,hotel,Wear a cone if recently treated,confirmed,,,2025-05-05 13:11:10.199863+07:00,2025-05-07 14:11:10.199863+07:00
c8418308-b8dd-4e72-8f94-7c8ccabcd71b,4233e4a9-b200-4998-8d8e-1f9390ce35b0,de52a307-8248-4c00-977c-f4160d9cd3e8,hotel,,pending,,,2025-03-12 04:30:10.199863+07:00,2025-03-15 13:30:10.199863+07:00
9f6f0fc7-6621-48cd-beca-105ff885fc2e,718a3c1b-7b12-4a76-9562-28c0eaa11ddc,97230189-175a-4da4-8a7c-49397292c68b,hotel,Avoid stress for pet before the visit,cancelled,,,2025-05-15 14:46:10.199863+07:00,2025-05-16 21:46:10.199863+07:00
a1bb0980-894e-4b73-b8d1-32f43d13c0e2,a95936c5-6d60-4c2b-88ab-89eab4fc8a5e,1c42e31c-c28b-4345-8116-39641c629011,beauty,Keep pet on leash or in carrier during visit,completed,,,2025-03-19 03:45:10.199863+07:00,2025-03-24 08:45:10.199863+07:00
71956fe9-f085-42ca-af47-42d65c05d9ad,eb67eb7b-3792-435b-97f3-5c8b7d470cb3,673dc36e-f276-4e88-8c62-bca1dcf32ea1,beauty,,pending,,,2025-04-27 09:40:10.199863+07:00,2025-04-30 19:40:10.199863+07:00
b5dd2cf4-d783-493f-9356-06071e74d763,b65558a7-1b5d-41b3-9049-4adec914595c,b894e284-d6ea-487f-a6b8-a77c33ade36d,beauty,,cancelled,,,2025-06-05 09:16:10.199863+07:00,2025-06-06 11:16:10.199863+07:00
0e297f97-adad-476d-a5ed-444950819bee,23a052ff-a311-44fb-ac9c-cf1649d08a74,ea3e2dde-50c4-4441-ad45-fbc007839840,medical,Bring previous medical records,pending,,,2025-03-15 19:53:10.199863+07:00,2025-03-18 21:53:10.199863+07:00
6d7d7ca2-a6e0-4347-9b94-73429bd090f2,7c624bf5-2163-4593-9f84-c4e4ba8ae6fc,0f10e7c0-877b-45c0-bd18-4d9efdd46061,beauty,Ensure pet is well-hydrated before the appointment,cancelled,,,2025-05-04 17:51:10.199863+07:00,2025-05-08 03:51:10.199863+07:00
851b8d25-ed6f-4986-9723-6c7668a9f4f7,1e7aec40-f6dc-4358-8471-57b7c97aab0a,80ba6dea-0188-4dcd-b625-2a6960147fca,medical,,completed,,,2025-05-10 18:13:10.199863+07:00,2025-05-15 04:13:10.199863+07:00
20bb5890-34af-4522-aee7-bd7b62850622,dcf4c8e1-be02-47dd-806d-5cffca82c698,2b504649-8c6f-44f3-8d5e-d2f45d47deab,beauty,Pet may need to stay for observation after appointment,pending,,,2025-05-07 05:49:10.199863+07:00,2025-05-08 07:49:10.199863+07:00
8eba68e6-216c-4b52-ab47-34b2457bef73,04548bbb-4234-45cc-9b8d-15c8a9ffb494,f43409fc-6e08-4b76-822a-b1f151010f5b,medical,,cancelled,,,2025-05-04 14:59:10.199863+07:00,2025-05-05 20:59:10.199863+07:00
d0a1483d-8069-41f0-8d0b-eae07842ffd0,776abc1e-9882-4b5a-bc3b-77d978e9b76e,bc34e8da-60d8-4f6d-9d4f-de73f99c77d1,medical,Bring any previous test results or prescriptions,cancelled,,,2025-05-19 17:35:10.199863+07:00,2025-05-23 00:35:10.199863+07:00
06e825fe-aaa9-4ae0-b394-5acdec3ed6e0,a4ee4d1d-e043-4491-acf2-bd245fc4bc91,214b2ba1-82ec-4777-9c73-11930c64b1f3,medical,,cancelled,,,2025-04-05 03:11:10.199863+07:00,2025-04-10 07:11:10.199863+07:00
bc6b7b55-b5a8-4668-ae52-e48528274247,e6603bfd-1178-4d40-b967-598e8585358a,a6f6dd2c-f01e-4d4d-9298-3621e9ab1176,beauty,Monitor pet’s behavior before the appointment,cancelled,,,2025-03-13 10:58:10.199863+07:00,2025-03-14 19:58:10.199863+07:00
